class,SwissArmyKnife,FunctionalDecomposition,SpeculativeGenerality,RefusedParentBequest,MessageChains,ComplexClass,LongParameterList,Blob,SpaghettiCode,LargeClass,BaseClassKnowsDerivedClass,LazyClass,AntiSingleton,LongMethod,ManyFieldAttributesButNotComplex,TraditionBreaker,BaseClassShouldBeAbstract,ClassDataShouldBePrivate
org.apache.catalina.filters.ExpiresFilter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWsSubprotocols,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.users.MemoryUserCreationFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.ajp.SimpleAjpClient,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.AccessLogValve,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.el.TestImportHandlerStandardPackages,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.StandardService,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.DefaultErrorHandler,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.test.transport.SocketValidateReceive,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
org.apache.catalina.tribes.io.XByteBuffer,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWsWebSocketContainerSSL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.websocket.server.WsServerContainer,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.ParserController,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.WebAnnotationSet,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.RpcMessage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jakarta.servlet.http.CookieNameValidator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
org.apache.tomcat.websocket.TesterMessageCountClient,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
org.apache.tomcat.jdbc.test.driver.Connection,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
jakarta.servlet.ServletException,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
org.apache.tomcat.jdbc.test.driver.Statement,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
org.apache.tomcat.jdbc.pool.interceptor.StatementDecoratorInterceptor,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
org.apache.tomcat.jni.Library,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
jakarta.transaction.SystemException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.json.JSONParserTokenManager,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.net.TestClientCert,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.TestCompressionConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.servlets.TestDefaultServletPut,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.net.SendfileDataBase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.jasper.EmbeddedServletOptions,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.net.TestSSLHostConfigIntegration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.servlets.TestDefaultServletIfMatchRequests,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.jasper.optimizations.TestELInterpreterTagSetters,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.ha.backend.Proxy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.valves.rewrite.TestResolverSSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.el.parser.ParseException,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
org.apache.tomcat.util.net.TestCustomSslTrustManager,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.http2.TestLargeUpload,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.juli.TestOneLineFormatterMillisPerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.el.parser.Token,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.valves.rewrite.RewriteCond,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.net.TestClientCertTls13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.connector.TestCoyoteAdapterCanonicalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.jasper.compiler.TestJspUtilMakeJavaPackage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.http.TestRequestUtilNormalize,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
websocket.snake.Location,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.loader.ResourceEntry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.http.parser.TestUpgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.connector.TestCoyoteAdapterRequestFuzzing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.http.parser.TestHttpParserHost,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.net.TLSClientHelloExtractor,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
org.apache.tomcat.jdbc.pool.interceptor.TestInterceptor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
org.apache.coyote.http2.TestStreamQueryString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.json.Token,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.util.TestNetMask,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.tribes.io.ChannelData,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
jakarta.servlet.http.HttpServletDoHeadBaseTest,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.servlets.TestDefaultServletRedirect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
async.Stockticker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.json.JSONParser,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
jakarta.el.TesterClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.buf.TestUriUtilIsAbsoluteURI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.http2.Http2TestBase,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.net.TestSsl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.valves.TestLoadBalancerDrainingValve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.jdbc.test.JmxPasswordTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.valves.TestAbstractAccessLogValveEscape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.jasper.compiler.TestEncodingDetector,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.json.ParseException,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
jakarta.servlet.annotation.TestServletSecurityMappings,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.servlets.TestDefaultServletRangeRequests,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.servlets.DefaultServletEncodingBaseTest,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.el.parser.SimpleCharStream,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.util.TestContextNameExtractFromPath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.websocket.TestWebSocketFrameClientSSL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.realm.TestJNDIRealmAttributeValueEscape,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.net.TestSSLHostConfigCompat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.authenticator.TestAuthenticatorBaseCorsPreflight,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.json.JavaCharStream,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.core.TestApplicationContextFacadeSecurityManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.servlets.ServletOptionsBaseTest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.core.TestAsyncContextStateChanges,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.http2.TestAsync,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.servlets.TestCGIServletCmdLineArguments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.realm.TestJNDIRealmIntegration,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.core.TestAsyncContextImplDispatch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.tribes.demos.LoadTest,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
org.apache.tomcat.util.net.TestSocketBufferHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.mapper.MappingData,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.naming.NamingEntry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.jasper.optimizations.TestStringInterpreterTagSetters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.realm.TestJNDIRealmConvertToHexEscape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.catalina.tribes.group.interceptors.TestGzipInterceptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.el.parser.ELParserTokenManager,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
org.apache.coyote.http11.TestHttp11InputBufferCRLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.http.TestHeaderUtiltoPrintableString,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.modeler.BaseNotificationBroadcasterEntry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.openssl.openssl_h,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
org.apache.tomcat.jdbc.test.CreateTestTable,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
org.apache.tomcat.websocket.TestWsWebSocketContainerSSL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.http.TestRequestUtilSameOrigin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jakarta.servlet.http.TestHttpServletResponseSendError,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.el.parser.ELParser,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.tomcat.util.http.parser.TesterHostPerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
